OBJECTID_1,OBJECTID,ample_ID,ample_ID.1,Easting_ITM,Northing_ITM,Cu_mgkg_ICPar,Fe___ICPar,S___ICPar,Zn_mgkg_ICPar,Ag_mgkg_ICPar,As_mgkg_ICPar,Hg_mgkg_ICPar,Pb_mgkg_ICPar,Te_mgkg_ICPar,Au_mgkg_ICPar,Cs_mgkg_ICPar,Pd_mgkg_ICPar
8239,8239,614655,614575,592630.26,718646.27,7.05,1.165,0.02,41.8,0.087,4.62,0.049,10.35,0.012,0.0005,0.523,0.0005
8240,8240,614656,614577,632777.52,720948.59,6.8,0.871,0.05,30.4,0.063,8.18,0.039,10.15,0.01,0.0002,0.569,0.0005
8241,8241,614657,614578,623059.78,751033.14,19.1,3.01,0.03,133.5,0.09,10.85,0.051,35.9,0.021,0.0009,1.645,0.0005
8242,8242,614658,614579,537165.47,765086.6,14.65,1.85,0.05,53.5,0.067,5.96,0.05,13.1,0.012,0.0008,0.583,0.0005
8243,8243,614660,614580,640616.97,750854.08,11.15,1.735,0.03,74.6,0.167,6.61,0.125,14.55,0.024,0.0008,0.439,0.001
8244,8244,614661,614582,632803.75,765104.05,9.29,1.03,0.03,47.1,0.104,5.47,0.038,11.05,0.014,0.0003,0.518,0.0005
8245,8245,614662,614583,639186.28,751624.92,20.9,2.03,0.03,108.5,0.165,7.12,0.056,14.1,0.033,0.0009,0.574,0.001
8246,8246,614663,614584,632782.65,746623.04,14.2,2.26,0.03,113.0,0.078,8.53,0.056,21.0,0.04,0.0005,1.27,0.0005
8247,8247,614664,614585,643120.47,758727.37,34.2,1.075,0.01,64.8,0.085,8.08,0.052,13.7,0.018,0.0007,0.443,0.0005
8248,8248,614665,614586,636859.79,751142.04,12.6,3.17,0.03,95.5,0.149,8.39,0.101,15.6,0.041,0.0009,0.758,0.001
8249,8249,614666,614587,685513.61,791440.07,36.3,4.0,0.02,80.7,0.054,11.8,0.073,21.8,0.026,0.0031,1.51,0.0005
8250,8250,614667,614588,646981.54,742886.77,15.75,1.505,0.02,97.4,0.098,7.21,0.084,17.15,0.023,0.0011,0.78,0.0005
8251,8251,614668,614589,619368.6,753168.7,13.5,2.0,0.05,104.5,0.137,4.32,0.208,21.2,0.021,0.0009,1.22,0.0005
8252,8252,614669,614590,617340.88,718510.18,13.55,0.901,0.04,76.8,0.071,4.01,0.075,26.7,0.024,0.0004,0.867,0.001
8253,8253,614670,614591,522433.6,755394.76,12.25,2.49,0.04,74.9,0.104,10.85,0.08,31.9,0.024,0.0004,1.235,0.0005
8254,8254,614671,614592,628656.56,749374.47,19.9,2.64,0.02,113.5,0.097,9.55,0.085,21.8,0.054,0.0009,0.991,0.0005
8255,8255,614672,614593,616568.27,764884.19,17.1,1.49,0.03,78.2,0.096,8.45,0.089,23.0,0.01,0.0004,0.969,0.0005
8256,8256,614674,614594,599248.08,773384.46,2.07,0.072,0.27,32.4,0.015,1.15,0.063,11.95,0.003,0.0001,0.026,0.001
8257,8257,614675,614595,626976.89,743389.77,16.1,2.41,0.06,119.5,0.102,10.85,0.104,25.6,0.042,0.0007,0.727,0.0005
8258,8258,614676,614596,672852.1,764723.91,24.3,2.45,0.02,93.9,0.098,10.45,0.15,30.7,0.023,0.0008,0.658,0.001
8259,8259,614677,614597,645358.03,765289.94,15.6,1.215,0.03,102.5,0.089,6.06,0.084,22.2,0.016,0.0004,0.54,0.001
8260,8260,614679,614598,624666.4,745470.33,20.8,2.83,0.03,121.5,0.091,8.05,0.063,24.2,0.025,0.0006,1.285,0.001
8261,8261,614680,614599,625387.24,743312.79,15.8,2.58,0.04,126.5,0.108,12.0,0.09,24.2,0.032,0.0006,1.15,0.0005
8262,8262,614681,614600,682756.19,790780.22,26.4,4.9,0.02,69.9,0.039,10.75,0.056,19.2,0.026,0.0013,1.61,0.001
8263,8263,614682,614601,643365.44,761280.82,21.3,1.785,0.02,94.9,0.117,7.88,0.068,18.45,0.022,0.0008,0.609,0.0005
8264,8264,614683,614602,648925.3,771104.67,21.5,1.78,0.02,112.0,0.088,7.18,0.099,21.5,0.017,0.0005,0.804,0.0005
8265,8265,614684,614603,640972.92,756200.93,15.65,0.934,0.08,73.6,0.098,5.69,0.116,23.4,0.015,0.0009,0.202,0.002
8266,8266,614686,614604,626820.91,741201.24,31.6,1.345,0.18,57.5,0.087,8.29,0.135,13.75,0.026,0.0009,0.366,0.001
8267,8267,614687,614605,516979.68,724747.36,0.94,0.21,0.07,7.5,0.018,0.3,0.029,6.85,0.003,0.0007,1.075,0.0005
8268,8268,614688,614606,627597.81,752618.77,24.2,2.92,0.41,78.9,0.091,8.8,0.189,16.7,0.024,0.0006,0.596,0.001
8269,8269,614689,614607,652518.18,710865.68,15.7,1.105,0.29,40.4,0.06,10.85,0.147,26.2,0.014,0.0009,0.402,0.001
8270,8270,614690,614608,630315.2,749250.48,8.2,0.62,0.1,29.1,0.043,2.6,0.07,6.82,0.01,0.0003,0.227,0.001
8271,8271,614691,614609,660693.68,759223.17,1.77,0.043,0.23,24.7,0.013,1.15,0.053,28.2,0.004,0.0005,0.028,0.0005
8272,8272,614692,614610,644907.0,745093.31,13.7,1.88,0.02,95.1,0.11,8.0,0.096,17.4,0.028,0.0006,0.976,0.0005
8273,8273,614693,614612,589461.05,743155.01,13.0,1.445,0.04,63.6,0.098,8.71,0.099,16.05,0.017,0.0001,0.64,0.0005
8274,8274,614694,614613,654818.67,708875.1,12.85,1.365,0.03,71.5,0.081,7.56,0.079,19.65,0.019,0.0016,0.726,0.0005
8275,8275,614695,614614,656770.45,747570.71,18.55,1.955,0.21,73.9,0.087,12.4,0.128,15.4,0.02,0.0005,0.341,0.0005
8276,8276,614696,614615,620720.32,756500.97,11.5,2.33,0.02,75.9,0.06,7.67,0.065,17.8,0.016,0.0004,1.14,0.0005
8277,8277,614697,614616,646931.73,771032.69,11.35,1.675,0.04,89.2,0.092,5.74,0.091,19.65,0.012,0.0005,0.841,0.0005
8278,8278,614698,614617,643410.44,762930.46,14.3,1.125,0.02,53.5,0.103,6.25,0.096,15.55,0.013,0.0006,0.524,0.0005
8279,8279,614699,614618,627260.87,751471.02,25.3,3.14,0.02,130.0,0.087,9.48,0.072,20.6,0.077,0.0007,1.5,0.0005
8280,8280,614700,614620,633443.53,751162.06,24.6,2.07,0.02,116.5,0.133,11.0,0.069,21.1,0.045,0.0008,1.105,0.0005
8281,8281,614701,614621,625268.13,715263.85,4.28,0.448,0.03,34.8,0.08,2.34,0.057,12.95,0.007,0.0002,0.829,0.0005
8282,8282,614702,614622,635073.03,723329.06,11.75,1.945,0.03,73.9,0.079,11.3,0.132,25.5,0.019,0.0005,1.405,0.0005
8283,8283,614703,614623,621241.43,791504.44,1.99,0.055,0.31,19.6,0.019,1.5,0.07,16.15,0.006,0.0004,0.042,0.0005
8284,8284,614704,614624,640986.96,762660.53,15.8,1.51,0.02,80.5,0.102,6.48,0.057,12.15,0.02,0.0007,0.727,0.0005
8285,8285,614705,614625,642243.63,753737.45,17.25,1.39,0.02,79.8,0.142,9.2,0.101,22.5,0.021,0.0013,0.699,0.0005
8286,8286,614706,614626,644394.19,757444.64,20.1,1.005,0.03,86.1,0.17,7.99,0.083,19.25,0.021,0.0014,0.613,0.0005
8287,8287,614707,614628,634350.39,761273.87,28.6,2.45,0.03,138.0,0.14,8.96,0.073,19.2,0.042,0.0009,0.534,0.0005
8288,8288,614708,614629,629101.3,714999.89,13.15,1.615,0.02,85.1,0.083,9.97,0.09,18.7,0.027,0.0007,0.793,0.0005
8289,8289,614709,614630,645590.94,759507.19,12.4,1.005,0.02,49.6,0.107,5.23,0.081,15.95,0.013,0.0007,0.45,0.0005
8290,8290,614710,614631,637099.52,706588.67,10.85,2.32,0.06,44.2,0.041,8.74,0.099,16.0,0.017,0.0014,2.49,0.0005
8291,8291,614711,614632,628384.46,716338.6,10.15,1.305,0.02,59.4,0.067,7.02,0.058,15.1,0.019,0.0002,0.873,0.001
8292,8292,614713,614633,680408.71,792374.89,30.2,3.26,0.06,83.5,0.074,5.79,0.058,20.2,0.017,0.0011,1.45,0.0005
8293,8293,614714,614634,647099.64,763234.38,13.25,1.015,0.04,113.5,0.098,5.59,0.126,17.0,0.013,0.0007,0.5,0.0005
8294,8294,614715,614635,661062.57,755451.98,16.3,1.34,0.03,115.5,0.152,6.8,0.154,40.7,0.02,0.0009,0.667,0.0005
8295,8295,614716,614636,628509.41,711621.62,20.5,1.735,0.03,95.6,0.092,10.4,0.062,23.2,0.018,0.0005,3.24,0.0005
8296,8296,614717,614637,537358.41,758756.95,17.95,1.95,0.03,55.3,0.054,7.35,0.074,15.85,0.017,0.0004,0.85,0.0005
8297,8297,614718,614638,639206.07,708985.15,5.7,0.88,0.02,23.7,0.053,5.43,0.055,13.05,0.008,0.0002,1.53,0.0005
8298,8298,614719,614640,690229.57,786920.01,44.1,3.31,0.01,121.0,0.167,14.9,0.062,54.2,0.041,0.0013,0.92,0.0005
8299,8299,614720,614641,530373.9,755521.68,4.0,0.229,0.47,14.0,0.017,5.01,0.072,5.97,0.003,0.0001,0.046,0.0005
8300,8300,614722,614642,522665.53,749256.07,9.43,1.88,0.03,68.3,0.079,6.65,0.067,20.0,0.018,0.0004,1.125,0.0005
8301,8301,614723,614643,641199.97,771044.72,16.25,2.03,0.03,80.3,0.101,5.74,0.054,12.75,0.019,0.0007,0.781,0.0005
8302,8302,614724,614644,648951.35,779340.89,22.0,3.0,0.04,114.5,0.083,9.14,0.101,22.4,0.028,0.0007,0.982,0.0005
8303,8303,614725,614645,625485.08,712981.34,12.75,1.82,0.04,88.8,0.102,12.45,0.079,22.1,0.024,0.0007,1.39,0.0005
8304,8304,614726,614646,632589.58,724531.81,23.0,2.39,0.03,133.0,0.092,13.05,0.111,29.7,0.031,0.0008,1.19,0.0005
8305,8305,614727,614647,545609.56,741305.64,13.3,0.819,0.03,44.8,0.1,3.76,0.066,10.5,0.008,0.0004,0.586,0.0005
8306,8306,614728,614648,628591.59,752943.7,16.4,2.6,0.04,106.5,0.093,9.88,0.071,21.0,0.033,0.0009,1.495,0.0005
8307,8307,614729,614650,628934.35,718957.03,12.6,1.535,0.03,69.8,0.089,10.7,0.072,18.1,0.019,0.0004,0.805,0.001
8308,8308,614730,614651,522735.52,751166.66,18.85,2.49,0.03,82.2,0.129,9.38,0.074,29.5,0.023,0.0012,1.425,0.0005
8309,8309,614731,614652,650829.92,774856.85,20.8,2.0,0.03,127.0,0.114,8.32,0.074,20.4,0.015,0.0005,0.693,0.0005
8310,8310,614732,614653,626772.8,713168.3,6.27,1.02,0.18,18.3,0.052,27.2,0.078,10.35,0.008,0.0002,0.392,0.0005
8311,8311,614733,614655,649324.26,777303.33,21.0,2.84,0.04,135.5,0.127,10.95,0.084,23.1,0.021,0.0005,0.705,0.0005
8312,8312,614735,614656,632923.43,707021.6,3.92,0.096,0.27,36.0,0.055,4.53,0.119,37.0,0.015,0.0024,0.036,0.0005
8313,8313,614737,614657,637372.71,757085.76,25.2,2.05,0.03,108.0,0.157,10.35,0.086,15.2,0.038,0.0011,0.832,0.0005
8314,8314,614738,614658,629048.3,713189.28,10.65,1.615,0.07,71.5,0.105,12.85,0.104,19.85,0.018,0.0004,0.78,0.0005
8315,8315,614739,614660,650743.85,763277.35,11.55,1.11,0.03,80.1,0.116,4.94,0.072,15.55,0.013,0.0005,0.723,0.0005
8316,8316,614740,614661,523396.39,753560.15,16.2,2.09,0.05,74.8,0.196,11.25,0.092,30.4,0.022,0.0008,1.005,0.0005
8317,8317,614741,614662,716102.95,772772.92,18.95,1.395,0.02,61.2,0.089,10.1,0.06,17.5,0.015,0.0007,0.486,0.0005
8318,8318,614742,614663,633418.56,755223.18,20.8,2.74,0.02,142.0,0.083,8.98,0.058,23.4,0.038,0.0006,1.535,0.0005
8319,8319,614743,614664,654691.04,769179.05,15.5,0.69,0.05,41.6,0.089,3.89,0.084,18.0,0.009,0.0006,0.423,0.0005
8320,8320,614745,614665,637053.54,708696.22,5.34,0.489,0.04,16.8,0.074,2.45,0.064,9.11,0.004,0.0004,4.58,0.0005
8321,8321,614746,614666,623242.62,725230.7,14.8,2.08,0.03,111.0,0.093,13.7,0.114,26.0,0.025,0.0007,1.16,0.001
8322,8322,614747,614667,638715.47,764965.05,18.85,1.87,0.02,86.0,0.107,6.58,0.054,15.4,0.024,0.001,0.821,0.0005
8323,8323,614748,614668,559001.72,755061.62,2.11,0.091,0.37,20.8,0.012,0.76,0.053,5.36,0.0015,0.0003,0.021,0.0005
8324,8324,614750,614669,635420.97,726784.31,9.12,1.705,0.03,89.2,0.09,8.59,0.109,21.9,0.014,0.0003,1.235,0.001
8325,8325,614751,614670,641005.97,764863.06,23.9,1.895,0.02,104.0,0.105,7.76,0.112,14.6,0.024,0.0005,0.714,0.0005
8326,8326,614752,614671,651090.84,772447.36,10.75,1.39,0.03,82.4,0.064,5.94,0.089,19.7,0.015,0.0004,0.539,0.0005
8327,8327,614753,614672,697305.93,772695.04,37.0,2.74,0.02,114.0,0.177,14.75,0.083,35.5,0.025,0.0015,0.975,0.001
8328,8328,614754,614674,638541.53,768380.31,23.0,0.819,0.26,26.1,0.074,3.4,0.126,12.4,0.014,0.0004,0.26,0.0005
8329,8329,614755,614675,638316.53,761379.82,35.6,1.725,0.03,103.5,0.168,11.2,0.103,17.45,0.028,0.0013,0.596,0.003
8330,8330,614756,614676,556936.12,745106.76,28.4,0.784,0.04,42.5,0.088,6.9,0.08,16.05,0.01,0.0004,0.431,0.0005
8331,8331,614757,614677,561125.17,734586.99,10.55,0.382,0.05,19.6,0.078,2.37,0.07,9.74,0.008,0.0005,0.54,0.0005
8332,8332,614758,614679,548892.75,712991.7,7.67,0.885,0.02,32.6,0.104,5.81,0.105,10.85,0.014,0.0004,0.471,0.001
8333,8333,614759,614680,650793.96,779466.85,29.7,5.02,0.04,238.0,0.143,15.1,0.09,29.7,0.032,0.0008,1.11,0.0005
8334,8334,614760,614681,638715.48,767281.55,1.85,0.059,0.24,13.8,0.014,0.54,0.053,7.65,0.0015,0.0004,0.023,0.0005
8335,8335,614761,614682,634947.99,707071.58,1.29,0.352,0.02,4.2,0.019,1.1,0.025,4.99,0.004,0.0001,1.38,0.0005
8336,8336,614762,614683,635015.26,763390.41,18.0,1.85,0.04,76.9,0.137,11.25,0.092,17.2,0.028,0.0009,0.763,0.0005
8337,8337,614763,614684,548860.85,739388.03,18.8,1.06,0.03,60.7,0.102,6.93,0.072,14.2,0.015,0.0002,0.837,0.0005
8338,8338,614764,614686,695212.44,779373.61,16.0,3.97,0.02,73.5,0.059,19.1,0.046,22.5,0.025,0.0006,0.957,0.0005
8339,8339,614765,614687,611403.14,710954.84,9.78,1.765,0.03,79.2,0.085,9.96,0.075,26.9,0.021,0.0005,1.41,0.0005
8340,8340,614767,614688,624639.25,710877.8,16.25,1.97,0.03,84.5,0.067,10.95,0.079,26.4,0.019,0.0006,2.93,0.0005
8341,8341,614768,614689,639351.37,771161.71,0.71,0.022,0.17,12.0,0.005,0.03,0.02,0.174,0.0015,0.0005,0.005,0.0005
8342,8342,614769,614690,637519.74,766677.69,2.87,0.056,0.27,21.5,0.024,1.57,0.078,37.0,0.006,0.0004,0.031,0.0005
8343,8343,614770,614691,621464.34,786582.49,35.8,4.71,0.06,95.6,0.038,37.1,0.074,16.35,0.059,0.0004,0.602,0.0005
8344,8344,614771,614692,626787.8,714971.91,4.98,0.636,0.02,30.8,0.082,3.6,0.045,11.25,0.005,0.0005,0.721,0.0005
8345,8345,614772,614693,643302.42,756837.78,17.5,0.999,0.02,70.4,0.093,6.61,0.057,15.95,0.013,0.0006,0.583,0.0005
8346,8346,614773,614694,646457.75,758972.3,30.1,1.115,0.05,122.0,0.126,7.12,0.095,18.7,0.016,0.008,0.511,0.001
8347,8347,614774,614695,626949.78,717150.43,6.84,1.095,0.03,49.4,0.086,4.88,0.075,15.6,0.01,0.0003,0.744,0.0005
8348,8348,614775,614696,636924.83,761071.9,20.2,2.05,0.03,135.5,0.142,13.55,0.036,20.1,0.032,0.0007,0.632,0.0005
8349,8349,614776,614697,609468.56,709441.18,12.65,1.57,0.05,70.6,0.102,13.35,0.096,28.1,0.026,0.0005,0.732,0.0005
8350,8350,614777,614698,635075.97,709136.13,2.35,0.72,0.02,15.8,0.044,2.15,0.034,9.15,0.004,0.0004,3.26,0.001
8351,8351,614779,614699,625258.14,717132.45,14.95,1.74,0.01,78.9,0.089,10.15,0.088,18.6,0.028,0.0004,0.913,0.0005
8352,8352,614780,614700,636779.85,758938.36,32.7,2.86,0.03,125.5,0.139,14.6,0.093,17.35,0.057,0.0011,1.085,0.001
8353,8353,614781,614701,648725.29,763545.3,15.55,0.945,0.03,54.2,0.1,5.44,0.078,16.25,0.012,0.0005,0.512,0.0005
8354,8354,614782,614702,545058.59,716479.97,7.91,1.105,0.03,54.0,0.157,9.7,0.08,15.25,0.013,0.0002,0.903,0.001
8355,8355,614783,614703,643066.58,773428.2,13.4,2.26,0.03,93.2,0.075,6.68,0.061,18.0,0.015,0.0005,1.005,0.0005
8356,8356,614784,614704,650769.94,776862.41,13.9,2.62,0.03,110.5,0.092,8.75,0.077,21.5,0.019,0.0005,1.025,0.0005
8357,8357,614785,614705,543288.98,718917.45,23.7,1.75,0.04,81.0,0.141,13.2,0.085,22.9,0.02,0.0005,1.39,0.0005
8358,8358,614786,614706,641431.93,773192.26,16.65,2.29,0.02,74.0,0.072,6.07,0.05,15.6,0.018,0.0005,0.546,0.0005
8359,8359,614787,614707,635242.0,725029.69,7.07,0.919,0.05,36.5,0.035,18.35,0.043,8.79,0.009,0.0002,0.403,0.0005
8360,8360,614788,614708,521337.82,748766.19,7.72,1.435,0.04,64.2,0.044,5.68,0.056,19.75,0.013,0.0003,0.924,0.0005
8361,8361,614789,614709,622620.14,793051.1,15.4,3.38,0.04,61.1,0.043,7.02,0.11,15.65,0.018,0.0005,0.891,0.0005
8362,8362,614790,614710,622757.72,723598.06,17.15,2.98,0.03,116.0,0.07,17.75,0.121,26.7,0.031,0.0003,1.28,0.0005
8363,8363,614791,614711,641119.96,766516.7,18.05,1.78,0.02,89.6,0.088,5.95,0.067,17.0,0.021,0.0005,0.787,0.0005
8364,8364,614792,614713,563276.62,710875.08,5.54,0.408,0.01,10.4,0.021,2.72,0.028,6.42,0.004,0.0002,2.17,0.0005
8365,8365,614794,614714,636880.85,763289.42,21.6,2.37,0.02,136.5,0.113,11.45,0.064,21.1,0.035,0.0009,1.035,0.0005
8366,8366,614796,614715,645195.04,760557.96,14.2,0.984,0.03,59.3,0.145,7.49,0.109,20.0,0.013,0.0004,0.523,0.0005
8367,8367,614797,614716,558536.78,746736.4,12.85,0.756,0.03,26.2,0.084,4.98,0.045,9.32,0.008,0.0002,0.374,0.0005
8368,8368,614798,614717,649141.27,773053.24,13.55,1.77,0.02,107.5,0.087,6.26,0.062,18.8,0.015,0.0002,0.786,0.0005
8369,8369,614799,614718,624915.18,707344.56,2.07,1.185,0.02,10.6,0.016,2.24,0.025,7.72,0.008,0.0001,4.53,0.0005
8370,8370,614800,614719,635206.95,711111.7,3.85,1.08,0.02,16.9,0.032,4.18,0.047,8.61,0.005,0.0001,3.11,0.001
8371,8371,614801,614720,633320.51,743024.81,22.2,2.68,0.03,146.5,0.113,12.05,0.099,26.7,0.053,0.0009,0.832,0.002
8372,8372,614802,614722,636959.74,746950.95,21.4,3.14,0.02,133.0,0.089,10.5,0.131,23.7,0.056,0.0007,1.43,0.001
8373,8373,614804,614723,632932.56,737420.02,18.95,2.32,0.03,127.5,0.099,10.75,0.076,31.3,0.034,0.0003,1.3,0.0005
8374,8374,614805,614724,636651.74,734990.53,10.05,1.595,0.03,72.9,0.104,6.71,0.089,19.15,0.022,0.0002,0.758,0.002
8375,8375,614806,614725,638847.18,715572.72,5.47,0.613,0.09,28.7,0.042,3.27,0.038,8.55,0.008,0.0001,0.474,0.0005
8376,8376,614807,614726,642831.44,743058.76,1.62,0.058,0.22,25.8,0.016,1.02,0.048,12.3,0.0015,0.0001,0.025,0.0005
8377,8377,614808,614727,640457.96,743220.73,12.0,1.825,0.06,82.3,0.126,6.28,0.113,17.95,0.026,0.0003,0.801,0.001
8378,8378,614809,614728,646977.63,756786.77,12.85,0.98,0.02,84.9,0.109,6.49,0.059,17.8,0.013,0.0005,0.488,0.0005
8379,8379,614810,614729,547035.24,739267.07,14.75,0.703,0.03,38.0,0.091,4.05,0.072,11.3,0.009,0.0002,0.594,0.001
8380,8380,614811,614730,634852.14,735253.48,11.7,1.83,0.06,103.5,0.086,9.07,0.09,26.2,0.028,0.0001,0.902,0.002
8381,8381,614812,614731,641480.6,715202.79,11.05,0.952,0.04,35.5,0.054,3.97,0.051,10.65,0.013,0.0005,0.613,0.0005
8382,8382,614813,614732,637170.6,728988.83,21.4,2.15,0.08,118.0,0.083,15.2,0.108,26.7,0.02,0.0003,0.817,0.001
8383,8383,614814,614733,645394.94,752643.67,23.8,2.0,0.04,122.5,0.206,9.9,0.182,39.1,0.034,0.0012,0.784,0.001
8384,8384,614815,614735,638707.43,758417.46,20.6,1.985,0.03,128.5,0.165,11.05,0.063,19.15,0.031,0.0009,0.714,0.001
8385,8385,614816,614737,637128.56,717171.38,13.85,1.75,0.03,87.4,0.087,8.95,0.09,22.0,0.028,0.0003,1.215,0.001
8386,8386,614817,614738,638525.41,749296.43,18.85,2.14,0.03,105.5,0.18,7.04,0.105,14.7,0.038,0.0009,0.848,0.001
8387,8387,614818,614739,620876.18,735255.55,21.7,1.08,0.02,112.0,0.136,9.9,0.072,16.6,0.024,0.0007,0.617,0.002
8388,8388,614819,614740,642678.55,754911.2,18.8,1.38,0.04,83.5,0.159,9.12,0.147,32.0,0.021,0.0009,0.64,0.001
8389,8389,614820,614741,635021.08,731173.36,26.6,2.21,0.02,119.5,0.083,12.85,0.082,28.3,0.031,0.0004,1.365,0.0005
8390,8390,614821,614742,641082.78,735089.49,12.35,1.085,0.03,84.2,0.087,5.4,0.077,22.0,0.023,0.0003,1.34,0.0005
8391,8391,614822,614743,553067.01,757297.17,4.72,0.803,0.02,46.2,0.122,5.0,0.073,16.65,0.007,0.0001,0.43,0.0005
8392,8392,614823,614745,638992.15,716919.43,13.25,1.685,0.03,85.6,0.096,10.4,0.083,21.6,0.023,0.0004,1.1,0.002
8393,8393,614825,614746,632959.58,741263.19,19.0,2.08,0.04,124.5,0.098,8.89,0.074,23.2,0.037,0.0006,1.08,0.002
8394,8394,614826,614747,637122.57,719096.97,14.85,1.785,0.02,88.4,0.099,10.45,0.103,52.4,0.023,0.0004,1.05,0.003
8395,8395,614827,614748,622731.91,761278.93,12.8,2.06,0.03,112.0,0.125,9.04,0.112,28.1,0.04,0.0003,1.07,0.0005
8396,8396,614828,614750,627150.69,707036.62,7.67,0.441,0.005,4.7,0.016,1.22,0.016,3.62,0.003,0.0003,2.93,0.0005
8397,8397,614829,614751,627021.73,708398.33,4.26,0.842,0.01,9.4,0.038,3.11,0.03,9.4,0.006,0.0001,3.34,0.0005
8398,8398,614830,614752,638919.36,754726.26,19.6,1.635,0.03,93.3,0.162,9.28,0.081,17.4,0.028,0.0007,0.61,0.0005
8399,8399,614831,614753,632380.68,735531.44,18.85,2.15,0.05,100.5,0.135,9.44,0.133,31.0,0.031,0.0009,0.875,0.0005
8400,8400,614832,614754,657289.49,770953.65,10.5,0.793,0.04,40.0,0.096,5.29,0.077,20.1,0.009,0.0007,0.66,0.0005
8401,8401,614834,614755,634598.2,737446.01,25.4,2.28,0.04,140.5,0.113,12.65,0.099,30.3,0.034,0.0007,0.592,0.0005
8402,8402,614835,614756,643559.24,735472.39,5.29,3.41,0.4,24.4,0.018,39.9,0.143,13.85,0.01,0.0001,0.03,0.0005
8403,8403,614836,614757,639562.0,711168.67,10.2,1.52,0.05,61.1,0.088,9.1,0.099,18.8,0.022,0.0006,0.785,0.0005
8404,8404,614837,614758,634788.17,739720.52,29.5,1.94,0.08,130.0,0.108,10.75,0.086,23.7,0.035,0.0006,0.516,0.0005
8405,8405,614838,614759,636786.73,738734.72,18.9,2.13,0.06,128.5,0.117,10.45,0.077,25.9,0.038,0.0006,0.743,0.0005
8406,8406,614839,614760,630414.99,709339.11,2.55,0.329,0.02,7.8,0.039,1.67,0.018,4.64,0.004,0.0001,1.64,0.0005
8407,8407,614840,614761,634943.17,745024.37,16.25,1.32,0.04,88.9,0.117,7.74,0.067,15.85,0.023,0.0005,0.53,0.0005
8408,8408,614841,614762,636785.69,731031.39,18.3,0.894,0.13,57.4,0.08,4.87,0.094,16.7,0.022,0.0005,0.441,0.0005
8409,8409,614842,614763,638269.46,747624.79,25.5,2.52,0.02,127.0,0.135,10.65,0.112,17.95,0.047,0.0011,0.855,0.0005
8410,8410,614844,614764,645295.87,736700.12,1.3,0.068,0.25,9.6,0.011,1.01,0.061,8.16,0.003,0.0001,0.01,0.0005
8411,8411,614845,614765,638981.11,706987.58,8.11,0.946,0.01,29.3,0.052,4.88,0.06,14.65,0.007,0.0003,1.57,0.0005
8412,8412,614846,614767,630777.02,734939.57,16.0,1.96,0.02,106.0,0.087,9.34,0.076,25.7,0.022,0.0007,1.09,0.0005
8413,8413,614847,614768,669143.88,762858.33,15.5,1.555,0.02,116.0,0.2,7.02,0.113,20.8,0.046,0.001,0.626,0.0005
8414,8414,614848,614769,636665.78,743278.74,15.0,1.885,0.03,112.5,0.1,8.95,0.075,22.6,0.031,0.0005,0.639,0.0005
8415,8415,614849,614770,636946.73,745043.36,5.34,0.553,0.21,43.5,0.071,6.13,0.114,15.45,0.013,0.0002,0.457,0.0005
8416,8416,614850,614771,529055.19,759177.91,13.95,2.11,0.04,73.3,0.126,7.51,0.082,22.9,0.019,0.0005,1.25,0.0005
8417,8417,614851,614772,557364.99,735429.83,20.8,1.435,0.03,56.7,0.087,6.38,0.094,11.65,0.019,0.0004,0.455,0.0005
8418,8418,614852,614773,641009.83,741024.21,9.5,1.67,0.05,71.8,0.094,16.75,0.059,13.45,0.018,0.0003,0.46,0.0005
8419,8419,614853,614774,634672.22,743472.71,17.6,1.48,0.13,78.3,0.114,8.33,0.119,24.8,0.035,0.0007,0.694,0.0005
8420,8420,614854,614775,524903.09,759159.94,16.9,2.38,0.03,94.9,0.142,8.21,0.065,29.4,0.017,0.0018,1.745,0.0005
8421,8421,614855,614776,636761.71,733019.96,18.4,1.895,0.08,125.0,0.115,9.88,0.09,24.6,0.03,0.0005,0.629,0.0005
8422,8422,614856,614777,631362.77,707132.58,0.85,0.091,0.03,2.1,0.027,0.61,0.031,4.65,0.0015,0.0001,1.975,0.0005
8423,8423,614857,614779,566865.85,713458.51,8.88,1.515,0.07,90.2,0.107,8.18,0.102,21.1,0.015,0.001,0.911,0.0005
8424,8424,614858,614780,628986.42,737033.13,19.05,2.19,0.02,118.5,0.129,10.05,0.069,29.2,0.032,0.0006,1.135,0.0005
8425,8425,614859,614781,566384.96,714507.28,20.2,2.38,0.02,75.9,0.102,14.15,0.085,20.4,0.029,0.0006,1.44,0.0005
8426,8426,614861,614782,636978.68,736951.11,37.9,2.36,0.05,126.5,0.095,11.85,0.098,30.0,0.034,0.0005,0.846,0.0005
8427,8427,614862,614783,639505.15,740692.28,15.15,1.715,0.09,73.5,0.132,11.6,0.148,17.9,0.023,0.0005,0.838,0.0005
8428,8428,614863,614784,660757.69,762491.46,33.3,4.04,0.21,84.0,0.139,74.8,0.255,21.5,0.029,0.0014,0.279,0.001
8429,8429,614864,614785,711062.97,768796.81,38.5,3.36,0.02,91.8,0.121,39.2,0.073,23.4,0.035,0.002,1.015,0.0005
8430,8430,614865,614786,520889.95,759116.97,22.5,2.19,0.03,68.3,0.105,8.19,0.061,23.9,0.02,0.0007,1.57,0.0005
